./mergedHard/EQ_multipleBoundEQ_odd/libB: equiv,12.7343  ; equiv,13.1825  ; timeout,200.0000
./mergedHard/EQ_multipleBoundEQ_pos/libA: not equiv,0.7921   ; not equiv,1.2458   ; not equiv,0.4609  
./mergedHard/EQ_multipleBoundEQ_pos/libB: not equiv,1.2436   ; not equiv,1.6992   ; not equiv,0.9757  
./mergedHard/EQ_multipleBoundEQ_pos2/libA: not equiv,0.7986   ; not equiv,1.2178   ; not equiv,0.4577  
./mergedHard/EQ_multipleBoundEQ_pos2/libB: equiv,17.8175  ; equiv,18.5524  ; timeout,200.0000
./mergedHard/EQ_multipleBoundEXTRA_prime_sum/libA: not equiv,2.0991   ; not equiv,2.1624   ; not equiv,0.4551  
./mergedHard/EQ_multipleBoundEXTRA_prime_sum/libB: equiv,65.5231  ; equiv,43.7211  ; timeout,200.0000
./mergedHard/EQ_multipleEQ_UnchLoop/libA: not equiv,0.6006   ; not equiv,0.9992   ; not equiv,0.2169  
./mergedHard/EQ_multipleEQ_UnchLoop/libB: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
./mergedHard/EQ_multipleEQ_is_prime2/libA: not equiv,0.6867   ; not equiv,1.0592   ; not equiv,0.2612  
./mergedHard/EQ_multipleEQ_is_prime2/libB: equiv,10.3378  ; equiv,10.6215  ; timeout,200.0000
./mergedHard/EQ_multipleEQ_odd/libA: not equiv,0.9207   ; not equiv,1.3548   ; not equiv,0.3666  
./mergedHard/EQ_multipleEQ_odd/libB: equiv,12.7099  ; equiv,13.1592  ; timeout,200.0000
./mergedHard/EQ_multipleEQ_pos/libA: not equiv,0.7643   ; not equiv,1.1502   ; not equiv,0.3011  
./mergedHard/EQ_multipleEQ_pos/libB: not equiv,0.6467   ; not equiv,1.0671   ; not equiv,0.3365  
./mergedHard/EQ_multipleEQ_pos2/libA: not equiv,0.7517   ; not equiv,1.1738   ; not equiv,0.3014  
./mergedHard/EQ_multipleEQ_pos2/libB: equiv,17.5627  ; equiv,18.3400  ; timeout,200.0000
./mergedHard/EQ_multipleEXTRA_prime_sum/libA: not equiv,1.0905   ; not equiv,1.8568   ; not equiv,0.2642  
./mergedHard/EQ_multipleEXTRA_prime_sum/libB: equiv,89.3029  ; equiv,51.6446  ; timeout,200.0000
./mergedHard/EQ_oddEQ_Add/libA: equiv,11.5158  ; equiv,11.9429  ; timeout,200.0000
./mergedHard/EQ_oddEQ_Add/libB: equiv,0.1900   ; equiv,0.3533   ; equiv,0.0970  
./mergedHard/EQ_oddEQ_Const/libA: equiv,11.4929  ; equiv,11.9833  ; timeout,200.0000
./mergedHard/EQ_oddEQ_Const/libB: equiv,0.1876   ; equiv,0.3286   ; equiv,0.0969  
./mergedHard/EQ_oddEQ_LoopMult20/libA: not equiv,0.9494   ; not equiv,1.3923   ; not equiv,0.5202  
./mergedHard/EQ_oddEQ_LoopMult20/libB: timeout,200.0000 ; timeout,200.0000 ; timeout,200.0000
